HOSTS ID,Insect Family,Insect Genus,Insect Species,Insect Subspecies,Insect Author,Hostplant Family,Hostplant Genus,Hostplant Species,Hostplant Subspecies/var,Location,Damage,Lab Rearing
101046,Pyralidae,Cactoblastis,cactorum,,Berg,Cactaceae,Opuntia,aurantiaca,,Australia,,
109906,Pyralidae,Tucumania,tapiacola,,Dyar,Cactaceae,Opuntia,aurantiaca,,Australia,,
101058,Pyralidae,Cactoblastis,cactorum,,Berg,Cactaceae,Opuntia,streptacantha,,Australia,,
101059,Pyralidae,Cactoblastis,cactorum,,Berg,Cactaceae,Opuntia,stricta,,Australia,,
106894,Pyralidae,Olycella,junctolineella,,Hulst,Cactaceae,Opuntia,stricta,,Australia,,
101066,Pyralidae,Cactoblastis,cactorum,,Berg,Cactaceae,Opuntia,tomentosa,,Australia,,
91703,Oecophoridae,Xylorycta,luteotactella,,Walker,Proteaceae,Oreocallis,,,Australia,,
56695,Noctuidae,Bathytricha,truncata,,Walker,Gramineae,Oryza,,,Australia,,
101517,Pyralidae,Chilo,polychrysa,,Meyrick,Gramineae,Oryza,,,Australia,,
101589,Pyralidae,Chilo,suppressalis,,Walker,Gramineae,Oryza,,,Australia,,
101755,Pyralidae,Cnaphalocrocis,medinalis,,Guenée,Gramineae,Oryza,,,Australia,,
66183,Noctuidae,Mythimna,convecta,,Walker,Gramineae,Oryza,,,Australia,,
109179,Pyralidae,Scirpophaga,innotata,,Walker,Gramineae,Oryza,,,Australia,,
71152,Noctuidae,Spodoptera,exigua,,Hübner,Gramineae,Oryza,,,Australia,,
106756,Pyralidae,Niphadoses,palleucus,,Common,Gramineae,Oryza,sativa,,Australia,,
87283,Nymphalidae,Orsotriaena,medus,,Fabricius,Gramineae,Oryza,sativa,,Australia,,
90838,Oecophoridae,Macrobathra,obliquata,,Lucas,Leguminosae (P),Oxylobium,,,Australia,,
7650,Cossidae,Xyleutes,amphiplecta,,Turner,Chenopodiaceae,Pachycornia,,,Australia,,
51614,Noctuidae,Achaea,serva,,Fabricius,Sapotaceae,Palaquium,,,Australia,,
6594,Cosmopterigidae,Echinoscelis,pandani,,Turner,Pandanaceae,Pandanus,,,Australia,,
7319,Cosmopterigidae,Trissodoris,honorariella,,Walsingham,Pandanaceae,Pandanus,,,Australia,,
7323,Cosmopterigidae,Trissodoris,larozona,,Turner,Pandanaceae,Pandanus,,,Australia,,
6716,Cosmopterigidae,Isorrhoa,pandani,,Turner,Pandanaceae,Pandanus,tectorius,,Australia,on,
161,Alucitidae,Alucita,phricodes,,Meyrick,Bignoniaceae,Pandorea,,,Australia,,
32984,Hyblaeidae,Hyblaea,ibidias,,Turner,Bignoniaceae,Pandorea,,,Australia,,
122307,Sphingidae,Psilogramma,menephron,,Cramer,Bignoniaceae,Pandorea,,,Australia,,
162,Alucitidae,Alucita,phricodes,,Meyrick,Bignoniaceae,Pandorea,jasminoides,,Australia,in flowers,
86081,Nymphalidae,Melanitis,leda,,Linnaeus,Gramineae,Panicum,,,Australia,,
29772,Hepialidae,Oncopera,brachyphylla,,Turner,Gramineae,Panicum,maximum,,Australia,,
29786,Hepialidae,Oncopera,mitocera,,Turner,Gramineae,Panicum,maximum,,Australia,,
99655,Pterophoridae,Platyptilia,omissalis,,Fletcher,Scrophulariaceae,Parahebe,,,Australia,,
88163,Nymphalidae,Polyura,sempronius,,Fabricius,Leguminosae (M),Pararchidendron,pruinosum,,Australia,,
88164,Nymphalidae,Polyura,sempronius,,Fabricius,Leguminosae (M),Paraserianthes,lophantha,,Australia,,
89405,Nymphalidae,Vanessa,itea,,Fabricius,Urticaceae,Parietaria,floridana,,Australia,,
48834,Lyonetiidae,Bedellia,,,,Apocynaceae,Parsonsia,,,Australia,,
104758,Pyralidae,Glyphodes,microta,,Meyrick,Apocynaceae,Parsonsia,,,Australia,,
83314,Nymphalidae,Euploea,core,,Cramer,Apocynaceae,Parsonsia,straminea,,Australia,,
88796,Nymphalidae,Tellervo,zoilus,,Fabricius,Apocynaceae,Parsonsia,velutina,,Australia,,
132026,Tortricidae,Epiblema,strenuana,,Walker,Compositae,Parthenium,,,Australia,,
4990,Bucculatricidae,Bucculatrix,sp.,,,Compositae,Parthenium,hysterophorus,,Australia,,
132027,Tortricidae,Epiblema,strenuana,,Walker,Compositae,Parthenium,hysterophorus,,Australia,,
55718,Noctuidae,Argyrolepidia,subaspersa,,Walker,Vitaceae,Parthenocissus,,,Australia,,
120746,Sphingidae,Gnathothlibus,erotus,,Cramer,Vitaceae,Parthenocissus,,,Australia,,
120917,Sphingidae,Hippotion,celerio,,Linnaeus,Vitaceae,Parthenocissus,,,Australia,,
3436,Arctiidae,Spilosoma,canescens,,Butler,Vitaceae,Parthenocissus,,,Australia,,
122928,Sphingidae,Theretra,latreillii,,Macleay,Vitaceae,Parthenocissus,,,Australia,,
56697,Noctuidae,Bathytricha,truncata,,Walker,Gramineae,Paspalum,,,Australia,,
101295,Pyralidae,Calamotropha,leptogramellus,,Meyrick,Gramineae,Paspalum,,,Australia,,
101298,Pyralidae,Calamotropha,leptogrammella,,Meyrick,Gramineae,Paspalum,,,Australia,,
105193,Pyralidae,Herpetogramma,licarsisalis,,Walker,Gramineae,Paspalum,,,Australia,,
63401,Noctuidae,Hypopteridia,reversa,,Moore,Gramineae,Paspalum,,,Australia,,
86087,Nymphalidae,Melanitis,leda,,Linnaeus,Gramineae,Paspalum,,,Australia,,
70972,Noctuidae,Spodoptera,exempta,,Walker,Gramineae,Paspalum,,,Australia,,
55553,Noctuidae,Apina,callisto,,Walker,Gramineae,Paspalum,dilatatum,,Australia,,
101299,Pyralidae,Calamotropha,leptogrammella,,Meyrick,Gramineae,Paspalum,dilatatum,,Australia,,
78124,Nymphalidae,Acraea,andromacha,,Fabricius,Passifloraceae,Passiflora,,,Australia,,
48792,Lymantriidae,Teia,anartoides,,Walker,Passifloraceae,Passiflora,,,Australia,,
89489,Nymphalidae,Vindula,arsinoe,,Cramer,Passifloraceae,Passiflora,aurantia,,Australia,,
78127,Nymphalidae,Acraea,andromacha,,Fabricius,Passifloraceae,Passiflora,subpeltata,,Australia,,
104936,Pyralidae,Hednota,recurvella,,Walker,Iridaceae,Patersonia,,,Australia,,
119939,Sphingidae,Cephonodes,hylas,,Linnaeus,Rubiaceae,Pavetta,,,Australia,,
121464,Sphingidae,Macroglossum,hirundo,,Boisduval,Rubiaceae,Pavetta,,,Australia,,
58096,Noctuidae,Chrysodeixis,argentifera,,Guenée,Geraniaceae,Pelargonium,,,Australia,,
16342,Geometridae,Ectropis,excursaria,,Guenée,Geraniaceae,Pelargonium,,,Australia,,
134939,Tortricidae,Merophyas,divulsana,,Walker,Geraniaceae,Pelargonium,,,Australia,,
47611,Lymantriidae,Orgyia,australis,,Walker,Geraniaceae,Pelargonium,,,Australia,,
99741,Pterophoridae,Sphenarches,anisodactylus,,Walker,Geraniaceae,Pelargonium,,,Australia,,
68126,Noctuidae,Pericyma,cruegeri,,Butler,Leguminosae (C),Peltophorum,,,Australia,,
101334,Pyralidae,Cardamyla,carinentalis,,Walker,Icacinaceae,Pennantia,,,Australia,,
130502,Tortricidae,Cryptoptila,australana,,Lewin,Icacinaceae,Pennantia,,,Australia,,
70973,Noctuidae,Spodoptera,exempta,,Walker,Gramineae,Pennisetum,,,Australia,,
72075,Noctuidae,Spodoptera,mauritia,,Boisduval,Gramineae,Pennisetum,,,Australia,,
120747,Sphingidae,Gnathothlibus,erotus,,Cramer,Rubiaceae,Pentas,,,Australia,,
120918,Sphingidae,Hippotion,celerio,,Linnaeus,Rubiaceae,Pentas,,,Australia,,
121024,Sphingidae,Hippotion,scrofa,,Linnaeus,Rubiaceae,Pentas,,,Australia,,
122998,Sphingidae,Theretra,oldenlandiae,,Fabricius,Rubiaceae,Pentas,,,Australia,,
13761,Geometridae,Anisozyga,pieroides,,Walker,Lauraceae,Persea,,,Australia,,
45161,Lymantriidae,Chionophasma,fimbriata,,Lucas,Lauraceae,Persea,,,Australia,,
15377,Geometridae,Cleora,repetita,,Butler,Lauraceae,Persea,,,Australia,,
130515,Tortricidae,Cryptoptila,immersana,,Walker,Lauraceae,Persea,,,Australia,,
47307,Lymantriidae,Olene,mendosa,,Hübner,Lauraceae,Persea,,,Australia,,
48054,Lymantriidae,Orgyia,papuana,,Riotte,Lauraceae,Persea,,,Australia,,
25590,Gracillariidae,Acrocercops,ordinatella,,Meyrick,Lauraceae,Persea,americana,,Australia,in leaves,
130516,Tortricidae,Cryptoptila,immersana,,Walker,Lauraceae,Persea,americana,,Australia,,
134286,Tortricidae,Homona,spargotis,,Meyrick,Lauraceae,Persea,americana,,Australia,,
134411,Tortricidae,Isotenes,miserana,,Walker,Lauraceae,Persea,americana,,Australia,,
98323,Psychidae,Metura,elongata,,Saunders,Lauraceae,Persea,americana,,Australia,,
84544,Nymphalidae,Hypolimnas,bolina,,Linnaeus,Polygonaceae,Persicaria,prostrata,,Australia,,
132651,Tortricidae,Epiphyas,postvittana,,Walker,Proteaceae,Persoonia,,,Australia,,
36608,Limacodidae,Mecytha,fasciata,,Walker,Proteaceae,Persoonia,,,Australia,,
110298,Roeslerstammiidae,Nematobola,candescens,,Meyrick,Proteaceae,Persoonia,,,Australia,,
22187,Geometridae,Parathemis,,,,Proteaceae,Persoonia,,,Australia,,
91795,Palaephatidae,Ptyssoptera,tryphera,,Meyrick,Proteaceae,Persoonia,,,Australia,,
91704,Oecophoridae,Xylorycta,luteotactella,,Walker,Proteaceae,Persoonia,,,Australia,,
91709,Oecophoridae,Xylorycta,luteotactella,,Walker,Proteaceae,Persoonia,,,Australia,on,
91715,Oecophoridae,Xylorycta,rhizophaga,,Turner,Proteaceae,Persoonia,falcata,,Australia,in stems,
91794,Palaephatidae,Ptyssoptera,spodina,,Meyrick,Proteaceae,Persoonia,lanceolata,,Australia,in leaves,
91796,Palaephatidae,Ptyssoptera,tryphera,,Meyrick,Proteaceae,Persoonia,salicina,,Australia,on,
117470,Saturniidae,Syntherata,janetta,,White,Euphorbiaceae,Petalostigma,,,Australia,,
134662,Tortricidae,Lobesia,physophora,,Lower,Euphorbiaceae,Petalostigma,quadriloculare,,Australia,,
87593,Nymphalidae,Phalanta,phalantha,,Drury,Euphorbiaceae,Petalostigma,quadriloculare,,Australia,,
53624,Noctuidae,Agrotis,ipsilon,,Hufnagel,Leguminosae (P),Phaseolus,,,Australia,,
656,Arctiidae,Amsacta,marginata,,Donovan,Leguminosae (P),Phaseolus,,,Australia,,
14661,Geometridae,Capusa,senilis,,Walker,Leguminosae (P),Phaseolus,,,Australia,,
58097,Noctuidae,Chrysodeixis,argentifera,,Guenée,Leguminosae (P),Phaseolus,,,Australia,,
58286,Noctuidae,Chrysodeixis,eriosoma,,Doubleday,Leguminosae (P),Phaseolus,,,Australia,,
132652,Tortricidae,Epiphyas,postvittana,,Walker,Leguminosae (P),Phaseolus,,,Australia,,
104038,Pyralidae,Etiella,behrii,,Zeller,Leguminosae (P),Phaseolus,,,Australia,,
62586,Noctuidae,Heliothis,punctigera,,Wallengren,Leguminosae (P),Phaseolus,,,Australia,,
106127,Pyralidae,Maruca,testulalis,,Geyer,Leguminosae (P),Phaseolus,,,Australia,,
106967,Pyralidae,Omiodes,diemenalis,,Guenée,Leguminosae (P),Phaseolus,,,Australia,,
68363,Noctuidae,Persectania,ewingii,,Westwood,Leguminosae (P),Phaseolus,,,Australia,,
29075,Gracillariidae,Porphyrosela,aglaozona,,Meyrick,Leguminosae (P),Phaseolus,,,Australia,,
99742,Pterophoridae,Sphenarches,anisodactylus,,Walker,Leguminosae (P),Phaseolus,,,Australia,,
71858,Noctuidae,Spodoptera,litura,,Fabricius,Leguminosae (P),Phaseolus,,,Australia,,
44679,Lycaenidae,Zizina,labradus,,Godart,Leguminosae (P),Phaseolus,,,Australia,,
139708,Yponomeutidae,Prays,spp.,,,Rutaceae,Phebalium,,,Australia,,
25363,Gracillariidae,Acrocercops,chionoplecta,,Meyrick,Rutaceae,Phebalium,dentatum,,Australia,in leaves,
25591,Gracillariidae,Acrocercops,ordinatella,,Meyrick,Lauraceae,Phoebe,lanceolata,,Australia,in leaves,
108617,Pyralidae,Ptochostola,microphaeellus,,Walker,Gramineae,Phragmites,australis,,Australia,,
51437,Noctuidae,Achaea,janata,,Linnaeus,Euphorbiaceae,Phyllanthus,,,Australia,,
59539,Noctuidae,Dysgonia,joviana,,Stoll,Euphorbiaceae,Phyllanthus,,,Australia,on leaves,
59545,Noctuidae,Dysgonia,latizona,,Butler,Euphorbiaceae,Phyllanthus,,,Australia,,
61562,Noctuidae,Grammodes,ocellata,,Teppan,Euphorbiaceae,Phyllanthus,,,Australia,,
62115,Noctuidae,Helicoverpa,assulta,,Guenée,Solanaceae,Physalis,,,Australia,,
109098,Pyralidae,Sceliodes,cordalis,,Doubleday,Solanaceae,Physalis,,,Australia,,
72930,Noctuidae,Tiracola,plagiata,,Walker,Solanaceae,Physalis,,,Australia,,
107364,Pyralidae,Ostrinia,furnacalis,,Guenée,Phytolaccaceae,Phytolacca,,,Australia,,
72931,Noctuidae,Tiracola,plagiata,,Walker,Phytolaccaceae,Phytolacca,,,Australia,,
33432,Lasiocampidae,Digglesia,australasiae,,Fabricius,Pinaceae,Picea,,,Australia,,
132687,Tortricidae,Epiphyas,postvittana,,Walker,Pinaceae,Picea,abies,,Australia,on leaves,
90629,Oecophoridae,Heliostibes,atychioides,,Butler,Pinaceae,Picea,abies,,Australia,on leaves,
132688,Tortricidae,Epiphyas,postvittana,,Walker,Pinaceae,Picea,sitchensis,,Australia,on leaves,
90630,Oecophoridae,Heliostibes,atychioides,,Butler,Pinaceae,Picea,sitchensis,,Australia,on leaves,
17431,Geometridae,Euloxia,fugitivaria,,Guenée,Thymelaeaceae,Pimelea,,,Australia,,
125324,Tortricidae,Acropolitis,ergophora,,Meyrick,Pinaceae,Pinus,,,Australia,,
125330,Tortricidae,Acropolitis,rudisana,,Walker,Pinaceae,Pinus,,,Australia,,
125332,Tortricidae,Acropolitis,rudisana,,Walker,Pinaceae,Pinus,,,Australia,on leaves,
44749,Lymantriidae,Acyphas,leucomelas,,Walker,Pinaceae,Pinus,,,Australia,,
53627,Noctuidae,Agrotis,ipsilon,,Hufnagel,Pinaceae,Pinus,,,Australia,,
53774,Noctuidae,Agrotis,munda,,Walker,Pinaceae,Pinus,,,Australia,,
53833,Noctuidae,Agrotis,radians,,Guenée,Pinaceae,Pinus,,,Australia,on seedlings,
14662,Geometridae,Capusa,senilis,,Walker,Pinaceae,Pinus,,,Australia,,
14663,Geometridae,Capusa,stenophara,,Turner,Pinaceae,Pinus,,,Australia,,
204,Anthelidae,Chenuala,heliaspis,,Meyrick,Pinaceae,Pinus,,,Australia,,
14841,Geometridae,Chlenias,pachymela,,Lower,Pinaceae,Pinus,,,Australia,,
14846,Geometridae,Chlenias,spp.,,,Pinaceae,Pinus,,,Australia,,
33433,Lasiocampidae,Digglesia,australasiae,,Fabricius,Pinaceae,Pinus,,,Australia,,
16343,Geometridae,Ectropis,excursaria,,Guenée,Pinaceae,Pinus,,,Australia,,
132590,Tortricidae,Epiphyas,caryotis,,Meyrick,Pinaceae,Pinus,,,Australia,,
132653,Tortricidae,Epiphyas,postvittana,,Walker,Pinaceae,Pinus,,,Australia,,
18971,Geometridae,Haploceros,sphenotypa,,Turner,Pinaceae,Pinus,,,Australia,,
90631,Oecophoridae,Heliostibes,atychioides,,Butler,Pinaceae,Pinus,,,Australia,on leaves,
98046,Psychidae,Hyalarcta,huebneri,,Westwood,Pinaceae,Pinus,,,Australia,,
134940,Tortricidae,Merophyas,divulsana,,Walker,Pinaceae,Pinus,,,Australia,,
98400,Psychidae,Oiketicus,elongatus,,Saunders,Pinaceae,Pinus,,,Australia,,
47612,Lymantriidae,Orgyia,australis,,Walker,Pinaceae,Pinus,,,Australia,,
9384,Eupterotidae,Panacela,lewinae,,Lewin,Pinaceae,Pinus,,,Australia,,
22188,Geometridae,Parathemis,,,,Pinaceae,Pinus,,,Australia,,
22601,Geometridae,Pholodes,sinistraria,,Guenée,Pinaceae,Pinus,,,Australia,,
69235,Noctuidae,Pseudaletia,unipuncta,,Haworth,Pinaceae,Pinus,,,Australia,on nursery stock,
3437,Arctiidae,Spilosoma,canescens,,Butler,Pinaceae,Pinus,,,Australia,,
3467,Arctiidae,Spilosoma,glatignyi,,Le Guillou,Pinaceae,Pinus,,,Australia,,
48793,Lymantriidae,Teia,anartoides,,Walker,Pinaceae,Pinus,,,Australia,,
91658,Oecophoridae,Tortricopsis,pyroptis,,Meyrick,Pinaceae,Pinus,,,Australia,,
7638,Cossidae,Trigonocyttara,clandestina,,Turner,Pinaceae,Pinus,,,Australia,,
25180,Geometridae,Zermizinga,indocilisaria,,Walker,Pinaceae,Pinus,,,Australia,,
98056,Psychidae,Hyalarcta,huebneri,,Westwood,Pinaceae,Pinus,elliottii,,Australia,on leaves,
22606,Geometridae,Pholodes,sinistraria,,Guenée,Pinaceae,Pinus,elliottii,,Australia,on leaves,
207,Anthelidae,Chenuala,heliaspis,,Meyrick,Pinaceae,Pinus,engelmannii,,Australia,on leaves,
134422,Tortricidae,Isotenes,miserana,,Walker,Pinaceae,Pinus,insularis,,Australia,on seedlings,
25185,Geometridae,Zermizinga,indocilisaria,,Walker,Pinaceae,Pinus,muricata,,Australia,on leaves,
205,Anthelidae,Chenuala,heliaspis,,Meyrick,Pinaceae,Pinus,patula,,Australia,,
208,Anthelidae,Chenuala,heliaspis,,Meyrick,Pinaceae,Pinus,patula,,Australia,on leaves,
9392,Eupterotidae,Panacela,lewinae,,Lewin,Pinaceae,Pinus,patula,,Australia,on leaves,
125333,Tortricidae,Acropolitis,rudisana,,Walker,Pinaceae,Pinus,radiata,,Australia,on nursery stock,
53474,Noctuidae,Agrotis,infusa,,Boisduval,Pinaceae,Pinus,radiata,,Australia,on seedlings,
53831,Noctuidae,Agrotis,radians,,Guenée,Pinaceae,Pinus,radiata,,Australia,on leaves,
53834,Noctuidae,Agrotis,radians,,Guenée,Pinaceae,Pinus,radiata,,Australia,on seedlings,
54687,Noctuidae,Androdes,hypochalchis,,Turner,Pinaceae,Pinus,radiata,,Australia,on leaves,
177,Anthelidae,Anthela,excellens,,Walker,Pinaceae,Pinus,radiata,,Australia,on leaves,
184,Anthelidae,Anthela,nicothoe,,Boisduval,Pinaceae,Pinus,radiata,,Australia,on leaves,
186,Anthelidae,Anthela,ocellata,,Walker,Pinaceae,Pinus,radiata,,Australia,on leaves,
14522,Geometridae,Boarmia,penthearia,,Guenée,Pinaceae,Pinus,radiata,,Australia,in nurseries,
14664,Geometridae,Capusa,stenophara,,Turner,Pinaceae,Pinus,radiata,,Australia,on leaves,
199,Anthelidae,Chelepteryx,chalepteryx,,Felder,Pinaceae,Pinus,radiata,,Australia,on leaves,
209,Anthelidae,Chenuala,heliaspis,,Meyrick,Pinaceae,Pinus,radiata,,Australia,on leaves,
14840,Geometridae,Chlenias,banksiaria,,Guillou,Pinaceae,Pinus,radiata,,Australia,,
14843,Geometridae,Chlenias,pachymela,,Lower,Pinaceae,Pinus,radiata,,Australia,on leaves,
14845,Geometridae,Chlenias,pini,,Tindale,Pinaceae,Pinus,radiata,,Australia,on leaves,
14848,Geometridae,Chlenias,zonaea,,Guest,Pinaceae,Pinus,radiata,,Australia,on leaves,
130521,Tortricidae,Cryptoptila,immersana,,Walker,Pinaceae,Pinus,radiata,,Australia,in nurseries,
16347,Geometridae,Ectropis,excursaria,,Guenée,Pinaceae,Pinus,radiata,,Australia,on leaves,
132689,Tortricidae,Epiphyas,postvittana,,Walker,Pinaceae,Pinus,radiata,,Australia,on leaves,
132699,Tortricidae,Epiphyas,xylodes,,Meyrick,Pinaceae,Pinus,radiata,,Australia,on leaves,
62165,Noctuidae,Helicoverpa,punctigera,,Wallengren,Pinaceae,Pinus,radiata,,Australia,on nursery stock,
90632,Oecophoridae,Heliostibes,atychioides,,Butler,Pinaceae,Pinus,radiata,,Australia,on leaves,
98047,Psychidae,Hyalarcta,huebneri,,Westwood,Pinaceae,Pinus,radiata,,Australia,,
98057,Psychidae,Hyalarcta,huebneri,,Westwood,Pinaceae,Pinus,radiata,,Australia,on leaves,
98064,Psychidae,Hyalarcta,tenuis,,Rosenstock,Pinaceae,Pinus,radiata,,Australia,on leaves,
134419,Tortricidae,Isotenes,miserana,,Walker,Pinaceae,Pinus,radiata,,Australia,on leaves,
134945,Tortricidae,Merophyas,divulsana,,Walker,Pinaceae,Pinus,radiata,,Australia,in nurseries,
98324,Psychidae,Metura,elongata,,Saunders,Pinaceae,Pinus,radiata,,Australia,on leaves,
47409,Lymantriidae,Oligeria,hemicalla,,Lower,Pinaceae,Pinus,radiata,,Australia,on leaves,
116450,Saturniidae,Opodiphthera,eucalypti,,Scott,Pinaceae,Pinus,radiata,,Australia,on leaves,
47615,Lymantriidae,Orgyia,australis,,Walker,Pinaceae,Pinus,radiata,,Australia,on leaves,
2954,Arctiidae,Palaeosia,bicosta,,Walker,Pinaceae,Pinus,radiata,,Australia,on leaves,
9393,Eupterotidae,Panacela,lewinae,,Lewin,Pinaceae,Pinus,radiata,,Australia,on leaves,
22607,Geometridae,Pholodes,sinistraria,,Guenée,Pinaceae,Pinus,radiata,,Australia,on leaves,
91110,Oecophoridae,Plectophila,discalis,,Walker,Pinaceae,Pinus,radiata,,Australia,on flowers,
23506,Geometridae,Scioglyptis,canescaria,,Guenée,Pinaceae,Pinus,radiata,,Australia,on leaves,
48803,Lymantriidae,Teia,anartoides,,Walker,Pinaceae,Pinus,radiata,,Australia,in nursery stock,
91661,Oecophoridae,Tortricopsis,semijunctella,,Walker,Pinaceae,Pinus,radiata,,Australia,on leaves,
25186,Geometridae,Zermizinga,indocilisaria,,Walker,Pinaceae,Pinus,radiata,,Australia,on leaves,
98058,Psychidae,Hyalarcta,huebneri,,Westwood,Pinaceae,Pinus,strobiformis,,Australia,on leaves,
47616,Lymantriidae,Orgyia,australis,,Walker,Pinaceae,Pinus,taeda,,Australia,on leaves,
140308,Zygaenidae,Pollanisus,eumetopus,,Turner,Urticaceae,Pipturus,,,Australia,,
122892,Sphingidae,Theretra,clotho,,Drury,Urticaceae,Pipturus,,,Australia,,
86560,Nymphalidae,Mynes,geoffroyi,,Guérin-Méneville,Urticaceae,Pipturus,argenteus,,Australia,,
121030,Sphingidae,Hippotion,velox,,Fabricius,Nyctaginaceae,Pisonia,,,Australia,,
29307,Heliodinidae,Epicroesa,metallifera,,Meyrick,Nyctaginaceae,Pisonia,aculeata ?,,Australia,,
53467,Noctuidae,Agrotis,infusa,,Boisduval,Leguminosae (P),Pisum,,,Australia,,
90857,Oecophoridae,Maroga,melanostigma,,Wallengren,Leguminosae (M),Pithecellobium,,,Australia,,
138567,Tortricidae,Tortrix,eveleena,,Lower,Pittosporaceae,Pittosporum,phillyraeoides,,Australia,,
138568,Tortricidae,Tortrix,eveleena,,Lower,Pittosporaceae,Pittosporum,phillyraeoides,,Australia,on,
101956,Pyralidae,Conogethes,punctiferalis,,Guenée,Lecythidaceae,Planchonia,,,Australia,,
113361,Saturniidae,Coscinocera,hercules,,Miskin,Lecythidaceae,Planchonia,,,Australia,,
116464,Saturniidae,Opodiphthera,saccopoea,,Turner,Lecythidaceae,Planchonia,,,Australia,,
122999,Sphingidae,Theretra,oldenlandiae,,Fabricius,Lecythidaceae,Planchonia,,,Australia,,
657,Arctiidae,Amsacta,marginata,,Donovan,Plantaginaceae,Plantago,,,Australia,,
55547,Noctuidae,Apina,callisto,,Angas,Plantaginaceae,Plantago,,,Australia,,
85448,Nymphalidae,Junonia,villida,,Fabricius,Plantaginaceae,Plantago,,,Australia,,
23651,Geometridae,Scopula,rubraria,,Doubleday,Plantaginaceae,Plantago,,,Australia,,
3438,Arctiidae,Spilosoma,canescens,,Butler,Plantaginaceae,Plantago,,,Australia,,
3468,Arctiidae,Spilosoma,glatignyi,,Le Guillou,Plantaginaceae,Plantago,,,Australia,,
25074,Geometridae,Xanthorhoe,vicissata,,Guenée,Plantaginaceae,Plantago,,,Australia,,
55554,Noctuidae,Apina,callisto,,Walker,Plantaginaceae,Plantago,antarctica,,Australia,,
85449,Nymphalidae,Junonia,villida,,Fabricius,Plantaginaceae,Plantago,lanceolata,,Australia,,
90858,Oecophoridae,Maroga,melanostigma,,Wallengren,Platanaceae,Platanus,,,Australia,,
48794,Lymantriidae,Teia,anartoides,,Walker,Platanaceae,Platanus,,,Australia,,
90146,Oecophoridae,Calicotis,crucifera,,Meyrick,Polypodiaceae,Platycerium,,,Australia,,
107972,Pyralidae,Phenacodes,aleuropa,,Lower,Polypodiaceae,Platycerium,alcicorne,,Australia,on,
90839,Oecophoridae,Macrobathra,obliquata,,Lucas,Leguminosae (P),Platylobium,,,Australia,,
90811,Oecophoridae,Macrobathra,alternatella,,Walker,Leguminosae (P),Platylobium,formosum,,Australia,on,
60202,Noctuidae,Eudocima,fullonia,,Clerck,Menispermaceae,Pleogyne,,,Australia,,
48877,Lyonetiidae,Crobylophora,daricella,,Meyrick,Plumbaginaceae,Plumbago,,,Australia,,
120919,Sphingidae,Hippotion,celerio,,Linnaeus,Apocynaceae,Plumeria,,,Australia,,
84282,Nymphalidae,Heteronympha,banksi,,Leach,Gramineae,Poa,,,Australia,,
84295,Nymphalidae,Heteronympha,penelope,,Waterhouse,Gramineae,Poa,,,Australia,,
84297,Nymphalidae,Heteronympha,solandri,,Waterhouse,Gramineae,Poa,,,Australia,,
98150,Psychidae,Lomera,caespitosae,,Oke,Gramineae,Poa,,,Australia,,
29771,Hepialidae,Oncopera,alpina,,Tindale,Gramineae,Poa,,,Australia,,
87269,Nymphalidae,Oreixenica,corrae,,Olliff,Gramineae,Poa,,,Australia,,
87272,Nymphalidae,Oreixenica,kershawi,,Miskin,Gramineae,Poa,,,Australia,,
87274,Nymphalidae,Oreixenica,lathoniella,,Westwood,Gramineae,Poa,,,Australia,,
87275,Nymphalidae,Oreixenica,orichora,,Meyrick,Gramineae,Poa,,,Australia,,
87277,Nymphalidae,Oreixenica,paludosa,,Lucas,Gramineae,Poa,,,Australia,,
98668,Psychidae,Plutorectis,caespitosae,,Oke,Gramineae,Poa,,,Australia,,
83874,Nymphalidae,Geitoneura,acantha,,Donovan,Gramineae,Poa,australis,,Australia,,
87270,Nymphalidae,Oreixenica,corrae,,Olliff,Gramineae,Poa,australis,,Australia,,
87276,Nymphalidae,Oreixenica,orichora,,Meyrick,Gramineae,Poa,australis,,Australia,,
84288,Nymphalidae,Heteronympha,merope,,Fabricius,Gramineae,Poa,baillardieri,,Australia,,
83875,Nymphalidae,Geitoneura,acantha,,Donovan,Gramineae,Poa,tenera,,Australia,,
83879,Nymphalidae,Geitoneura,klugi,,Guérin-Méneville,Gramineae,Poa,tenera,,Australia,,
84283,Nymphalidae,Heteronympha,banksi,,Leach,Gramineae,Poa,tenera,,Australia,,
84289,Nymphalidae,Heteronympha,merope,,Fabricius,Gramineae,Poa,tenera,,Australia,,
84293,Nymphalidae,Heteronympha,paradelpha,,Lower,Gramineae,Poa,tenera,,Australia,,
117471,Saturniidae,Syntherata,janetta,,White,Podocarpaceae,Podocarpus,,,Australia,,
116412,Saturniidae,Opodiphthera,,,,Podocarpaceae,Podocarpus,elatus,,Australia,,
120920,Sphingidae,Hippotion,celerio,,Linnaeus,Bignoniaceae,Podranea,,,Australia,,
136768,Tortricidae,Polylopha,epidesma,,Lower,Annonaceae,Polyalthia,longifolia,,Australia,on,
134987,Tortricidae,Molybdocrates,vinculata,,Meyrick,Annonaceae,Polyalthia,nitidissima,,Australia,,
132656,Tortricidae,Epiphyas,postvittana,,Walker,Polygonaceae,Polygonum,,,Australia,,
